Country Code;Country;Item Code;Item;Element Code;Element;Unit;Y1961;Y1961F;Y1962;Y1962F;Y1963;Y1963F;Y1964;Y1964F;Y1965;Y1965F;Y1966;Y1966F;Y1967;Y1967F;Y1968;Y1968F;Y1969;Y1969F;Y1970;Y1970F;Y1971;Y1971F;Y1972;Y1972F;Y1973;Y1973F;Y1974;Y1974F;Y1975;Y1975F;Y1976;Y1976F;Y1977;Y1977F;Y1978;Y1978F;Y1979;Y1979F;Y1980;Y1980F;Y1981;Y1981F;Y1982;Y1982F;Y1983;Y1983F;Y1984;Y1984F;Y1985;Y1985F;Y1986;Y1986F;Y1987;Y1987F;Y1988;Y1988F;Y1989;Y1989F;Y1990;Y1990F;Y1991;Y1991F;Y1992;Y1992F;Y1993;Y1993F;Y1994;Y1994F;Y1995;Y1995F;Y1996;Y1996F;Y1997;Y1997F;Y1998;Y1998F;Y1999;Y1999F;Y2000;Y2000F;Y2001;Y2001F;Y2002;Y2002F;Y2003;Y2003F;Y2004;Y2004F;Y2005;Y2005F;Y2006;Y2006F;Y2007;Y2007F;Y2008;Y2008F;Y2009;Y2009F;Y2010;Y2010F;Y2011;Y2011F;Y2012;Y2012F;Y2013;Y2013F
156;New Zealand;1632;Sawnwood (C);5922;Export Value;1000 US$;2839.00;Q;2930.00;Q;2873.00;Q;3365.00;Q;3469.00;Q;2831.00;Q;3497.00;Q;8084.00;Q;9624.00;Q;11108.00;Q;13416.00;Q;12248.00;Q;11782.00;Q;18222.00;Q;12874.00;F;15623.00;Q;19436.00;Q;28607.00;Q;52441.00;Q;78064.00;Q;67399.00;Q;54741.00;Q;44479.00;Q;60924.00;Q;60799.00;Q;57371.00;Q;53963.00;Q;63100.00;X;96651.00;Q;111506.00;Q;149420.00;Q;182692.00;Q;270677.00;Q;309031.00;Q;305993.00;Q;253432.00;Q;288758.00;Q;279469.00;Q;339677.00;Q;354432.00;Q;336963.00;Q;428748.00;Q;403390.00;Q;533000.00;Q;504840.00;Q;523800.00;Q;537928.00;Q;503677.00;Q;453520.00;Q;607370.00;Q;593029.00;q;638123.00;Q;665528.00;Q
157;Nicaragua;1632;Sawnwood (C);5516;Production;m3;83950.00;Q;83950.00;Q;78250.00;Q;78250.00;X;68150.00;X;81250.00;X;28000.00;X;20250.00;X;56900.00;Q;95900.00;Q;130900.00;Q;150500.00;Q;150500.00;Q;150500.00;Q;171000.00;Q;171000.00;F;171000.00;F;171000.00;F;171000.00;F;171000.00;F;171000.00;F;171000.00;F;94000.00;F;94000.00;F;94000.00;F;94000.00;F;80000.00;F;60000.00;F;50000.00;F;34000.00;Q;34000.00;F;20000.00;Q;29000.00;Q;12000.00;Q;38000.00;Q;67000.00;Q;104000.00;Q;104000.00;Ft;104000.00;Ft;104000.00;Ft;55000.00;Q;16000.00;Q;16000.00;Ft;24000.00;F;19500.00;F;19500.00;Fp;19500.00;Fp;19500.00;Fp;12000.00;Q;29000.00;Q;29000.00;Q;29000.00;Fp;29000.00;Fp
157;Nicaragua;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;299.00;Q;24.00;Q;2083.00;Q;0.00;Q;0.00;Ft;0.00;Ft;552.00;Q;657.00;Q;110.00;Q;110.00;Q;100.00;Q;117.00;F;208.00;F;208.00;Ft;206.00;X;1909.00;X;522.00;X;522.00;Fp;722.00;W;722.00;Fp;2026.00;W;1204.00;W
157;Nicaragua;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;0.00;Q;0.00;Q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;F;;;;;;;;;59.00;Q;4.00;Q;659.00;Q;0.00;Q;0.00;Ft;0.00;Ft;199.00;Q;163.00;Q;47.00;Q;47.00;Q;19.00;Q;49.00;F;36.00;F;36.00;Ft;74.00;X;562.00;X;293.00;X;293.00;Fp;677.00;W;677.00;Fp;1490.00;W;1216.00;W
157;Nicaragua;1632;Sawnwood (C);5916;Export Quantity;m3;30800.00;Q;33200.00;Q;26000.00;F;23600.00;Q;19500.00;Q;21100.00;Q;20300.00;F;15600.00;Q;53900.00;Q;89800.00;Q;123600.00;Q;123600.00;Q;125000.00;Q;85000.00;Q;88350.00;Q;88350.00;F;88350.00;F;102200.00;Q;28200.00;Q;4700.00;Q;9800.00;F;5100.00;Q;8200.00;F;8200.00;F;8200.00;F;376.00;X;2360.00;X;1000.00;F;7500.00;X;9600.00;X;9600.00;F;9900.00;F;2000.00;Q;12200.00;Q;25000.00;F;56700.00;Q;76200.00;Q;65334.00;Q;36319.00;Q;34600.00;Q;108400.00;Q;74400.00;Q;24252.00;F;20104.00;F;20104.00;Ft;45197.00;X;431.00;X;169.00;X;169.00;Fp;631.00;W;631.00;Fp;165.00;W;165.00;W
157;Nicaragua;1632;Sawnwood (C);5922;Export Value;1000 US$;1166.00;Q;1220.00;Q;956.00;Q;904.00;Q;755.00;Q;813.00;Q;783.00;Q;446.00;Q;1068.00;Q;1943.00;Q;2926.00;Q;2926.00;Q;3000.00;F;2040.00;F;4806.00;Q;5105.00;F;5125.00;F;6369.00;Q;1800.00;F;300.00;F;626.00;F;660.00;F;1069.00;F;1069.00;F;1069.00;F;49.00;X;308.00;Q;136.00;F;948.00;X;1216.00;Q;1216.00;F;1248.00;Q;214.00;Q;1431.00;Q;2856.00;Q;6253.00;Q;7911.00;Q;10714.00;Q;4474.00;Q;4871.00;Q;12079.00;Q;4077.00;Q;3114.00;F;3357.00;F;3357.00;Ft;3678.00;X;175.00;X;86.00;X;86.00;Fp;233.00;W;233.00;Fp;92.00;W;77.00;W
158;Niger;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;570.00;Q;551.00;Q;493.00;Q;300.00;Q;300.00;Q;100.00;Q;100.00;Ft;0.00;Q;22.00;F;40.00;Q;1093.00;F;7.00;F;7.00;Ft;7.00;Ft;7.00;Fp;2.00;X;54.00;X;27.00;X;29.00;W;68.00;W;33.00;W;40.00;W
158;Niger;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.00;Q;92.00;Q;119.00;Q;32.00;Q;28.00;Q;5.00;Q;5.00;Ft;0.00;Q;13.00;F;30.00;F;108.00;F;20.00;F;20.00;Ft;20.00;Ft;20.00;Fp;1.00;X;29.00;X;13.00;X;2.00;W;10.00;W;24.00;W;16.00;W
158;Niger;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.00;Q;;;0.00;Ft;42.00;Q;0.00;Q;0.00;Q;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;39.00;X;5.00;X;5.00;Fp;5.00;Fp;5.00;Fp;5.00;Fp;5.00;Fp;5.00;Fp
158;Niger;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.00;Q;;;0.00;Ft;16.00;Q;0.00;Q;0.00;Q;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;11.00;X;2.00;X;2.00;Fp;2.00;Fp;2.00;Fp;2.00;Fp;2.00;Fp;2.00;Fp
159;Nigeria;1632;Sawnwood (C);5516;Production;m3;;;;;;;;;;;;;;;;;;;;;;;;;6201.00;Q;6101.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;Q;6000.00;F;6000.00;Q;6000.00;Q;6000.00;Q;;;;;;;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;2000.00;X;2000.00;X;2000.00;X;2000.00;X;2000.00;X;2000.00;X;2000.00;X;2000.00;X;2000.00;X
159;Nigeria;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;3400.00;Q;;;1100.00;Q;;;;;;;;;;;;;;;;;;;;;500.00;F;1700.00;Q;;;;;;;2400.00;X;700.00;X;700.00;F;700.00;F;100.00;X;100.00;F;100.00;F;173.00;X;68.00;X;225.00;X;225.00;X;450.00;Q;124.00;Q;64.00;Q;46.00;Q;200.00;Q;2802.00;Q;400.00;Q;400.00;Ft;0.00;Q;400.00;Q;400.00;Ft;588.00;x;283.00;x;166.00;x;430.00;x;0.00;w;825.00;w;1539.00;X;1457.00;W;3442.00;X;2595.00;W;681.00;W
159;Nigeria;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;292.00;Q;0.00;Q;42.00;Q;;;;;;;;;;;;;;;;;;;;;209.00;Q;745.00;Q;;;;;;;500.00;F;100.00;F;100.00;F;100.00;F;15.00;F;15.00;F;15.00;F;86.00;X;43.00;X;69.00;X;69.00;X;79.00;Q;28.00;Q;22.00;Q;7.00;Q;46.00;Q;1411.00;Q;181.00;Q;181.00;Ft;0.00;Q;51.00;Q;51.00;Ft;78.00;x;72.00;x;31.00;x;156.00;x;0.00;w;254.00;w;613.00;X;680.00;X;708.00;X;801.00;W;553.00;W
159;Nigeria;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;Q;0.00;Q;0.00;Q;0.00;Q;200.00;Q;541.00;Q;0.00;Q;0.00;Ft;0.00;Ft;1500.00;Q;1500.00;Ft;779.00;x;710.00;x;467.00;x;700.00;x;787.00;x;677.00;x;41.00;x;10.00;x;137.00;x;26.00;X;136.00;W
159;Nigeria;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;0.00;Q;0.00;Q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;F;;;;;;;;;0.00;Q;0.00;Q;0.00;Q;0.00;Q;80.00;Q;134.00;Q;0.00;Q;0.00;Ft;0.00;Ft;562.00;Q;562.00;Ft;364.00;x;404.00;x;315.00;x;321.00;x;446.00;x;284.00;x;56.00;x;8.00;x;51.00;x;11.00;X;77.00;W
160;Niue;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;265.00;Q;36.00;Q;315.00;Q;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Ft;315.00;Fp;315.00;Fp;315.00;Fp;315.00;Fp;315.00;Fp;315.00;Fp;315.00;Fp;315.00;Fp
160;Niue;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.00;Q;10.00;Q;103.00;Q;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Ft;103.00;Fp;103.00;Fp;103.00;Fp;103.00;Fp;103.00;Fp;103.00;Fp;103.00;Fp;103.00;Fp
161;Norfolk Island;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735.00;Q;618.00;Q;484.00;Q;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Ft;484.00;Fp;484.00;Fp;484.00;Fp;484.00;Fp;484.00;Fp;484.00;Fp;484.00;Fp;484.00;Fp
161;Norfolk Island;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;161.00;Q;154.00;Q;151.00;Q;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Ft;151.00;Fp;151.00;Fp;151.00;Fp;151.00;Fp;151.00;Fp;151.00;Fp;151.00;Fp;151.00;Fp
161;Norfolk Island;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.00;Q;;;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp
161;Norfolk Island;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.00;Q;;;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp
163;Northern Mariana Islands;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112.00;Q;;;62.00;Q;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Ft;62.00;Fp;62.00;Fp;62.00;Fp;62.00;Fp;62.00;Fp;62.00;Fp;62.00;Fp;62.00;Fp
163;Northern Mariana Islands;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.00;Q;;;21.00;Q;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Ft;21.00;Fp;21.00;Fp;21.00;Fp;21.00;Fp;21.00;Fp;21.00;Fp;21.00;Fp;21.00;Fp
162;Norway;1632;Sawnwood (C);5516;Production;m3;1553500.00;Q;1548500.00;Q;1492500.00;Q;1651000.00;Q;1855000.00;Q;1616650.00;Q;1783650.00;Q;1732650.00;Q;1895650.00;Q;1946000.00;Q;1932500.00;Q;1976000.00;Q;2306000.00;Q;2267000.00;Q;2068650.00;Q;2008650.00;Q;2005700.00;Q;2086900.00;Q;2350900.00;Q;2450900.00;Q;2450900.00;Q;2250900.00;Q;2300900.00;Q;2350900.00;Q;2220900.00;Q;2250900.00;Q;2350900.00;Q;2375900.00;Q;2480900.00;Q;2400900.00;Q;2250000.00;Q;2350000.00;Q;2300000.00;Q;2400000.00;Q;2205000.00;Q;2400000.00;Q;2500000.00;Q;2524700.00;Q;2336000.00;Q;2267000.00;Q;2240000.00;Q;2200000.00;W;2160000.00;W;2203000.00;W;2300000.00;W;2361000.00;W;2374000.00;W;2200000.00;W;1850000.00;W;2115000.00;W;2271000.00;W;2281000.00;W;2206000.00;W
162;Norway;1632;Sawnwood (C);5616;Import Quantity;m3;188950.00;Q;207450.00;Q;154100.00;Q;142900.00;Q;159750.00;Q;221050.00;Q;254200.00;Q;228400.00;Q;248200.00;Q;306200.00;Q;296200.00;Q;271000.00;Q;188150.00;Q;173500.00;Q;226700.00;Q;249550.00;Q;357500.00;Q;360600.00;Q;330250.00;Q;363050.00;Q;414000.00;Q;508350.00;Q;483200.00;Q;452100.00;Q;590900.00;Q;742650.00;Q;810550.00;Q;640450.00;Q;456900.00;Q;400800.00;Q;390800.00;Q;411300.00;Q;486900.00;Q;728700.00;Q;626000.00;Q;745000.00;Q;958000.00;Q;918000.00;Q;775000.00;Q;879000.00;Q;908000.00;Q;865000.00;W;755748.00;W;829457.00;W;986074.00;W;983137.00;W;1135167.00;W;900798.00;W;868091.00;W;918672.00;W;904196.00;W;980939.00;W;963292.00;W
162;Norway;1632;Sawnwood (C);5622;Import Value;1000 US$;8303.00;Q;9066.00;Q;6883.00;Q;6404.00;Q;8583.00;Q;11549.00;Q;12897.00;Q;11582.00;Q;13460.00;Q;17407.00;Q;17506.00;Q;17768.00;Q;19050.00;Q;27553.00;Q;34512.00;Q;39230.00;Q;60694.00;Q;63796.00;Q;63576.00;Q;94996.00;Q;93983.00;Q;96223.00;Q;88499.00;Q;83353.00;Q;100324.00;Q;152903.00;Q;201509.00;Q;180196.00;Q;135413.00;Q;91294.00;Q;123581.00;Q;125810.00;Q;114788.00;Q;198859.00;Q;200726.00;Q;216310.00;Q;253414.00;Q;221880.00;Q;188624.00;Q;192003.00;Q;178356.00;Q;189315.00;W;204609.00;W;238811.00;W;281831.00;W;298469.00;W;465349.00;W;358232.00;W;272991.00;W;333654.00;W;348417.00;W;353523.00;W;345310.00;W
162;Norway;1632;Sawnwood (C);5916;Export Quantity;m3;63150.00;Q;58500.00;Q;109800.00;Q;171800.00;Q;120800.00;Q;64200.00;Q;55800.00;Q;104900.00;Q;122000.00;Q;95700.00;Q;114350.00;Q;153100.00;Q;465800.00;Q;429600.00;Q;232350.00;Q;441100.00;Q;236100.00;Q;298000.00;Q;464700.00;Q;428500.00;Q;247000.00;Q;360900.00;Q;446600.00;Q;455900.00;Q;311250.00;Q;287050.00;Q;271400.00;Q;398450.00;Q;686450.00;Q;631700.00;Q;643200.00;Q;808900.00;Q;870300.00;Q;776000.00;Q;710000.00;Q;705000.00;Q;700000.00;Q;691000.00;Q;755000.00;Q;653000.00;Q;577000.00;Q;614000.00;W;557522.00;W;479102.00;W;440976.00;W;471179.00;W;385688.00;W;413975.00;W;455233.00;W;483330.00;W;466569.00;W;492832.00;W;513789.00;W
162;Norway;1632;Sawnwood (C);5922;Export Value;1000 US$;3017.00;Q;2569.00;Q;4688.00;Q;8204.00;Q;5987.00;Q;3220.00;Q;2890.00;Q;4887.00;Q;6209.00;Q;5423.00;Q;7150.00;Q;10352.00;Q;43155.00;Q;56941.00;Q;29878.00;Q;52387.00;Q;35019.00;Q;41249.00;Q;73618.00;Q;82579.00;Q;42764.00;Q;44824.00;Q;56111.00;Q;56889.00;Q;32523.00;Q;40104.00;Q;46477.00;Q;64663.00;Q;133335.00;Q;106610.00;Q;144518.00;Q;176636.00;Q;153782.00;Q;163984.00;Q;178337.00;Q;146316.00;Q;160388.00;Q;126898.00;Q;136213.00;Q;102360.00;Q;86457.00;Q;97508.00;W;106524.00;W;100764.00;W;93539.00;W;111655.00;W;121054.00;W;103474.00;W;96351.00;W;116143.00;W;120541.00;W;120949.00;W;134039.00;W
221;Oman;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3100.00;Q;3100.00;Q;3100.00;F;1400.00;Q;10800.00;Q;8200.00;Q;8200.00;F;1000.00;Q;2500.00;Q;11200.00;Q;7400.00;Q;7400.00;Ft;12003.00;Q;12300.00;Q;2500.00;Q;27700.00;Q;19200.00;Q;25154.00;Q;21769.00;Q;3600.00;Q;13013.00;W;11400.00;Q;16400.00;Q;16400.00;Ft;27795.00;W;30651.00;W;52585.00;W;48501.00;W;93069.00;W;76086.00;W;115544.00;W;115544.00;F;124000.00;F;125000.00;F
221;Oman;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;678.00;Q;465.00;Q;465.00;F;295.00;Q;1650.00;Q;1659.00;Q;1659.00;F;169.00;Q;416.00;Q;780.00;Q;1053.00;Q;1053.00;Ft;1955.00;Q;1424.00;Q;507.00;Q;4305.00;Q;2837.00;Q;2958.00;Q;3037.00;Q;432.00;Q;1984.00;W;1386.00;Q;2516.00;Q;2516.00;Ft;3616.00;W;7354.00;W;10234.00;W;13675.00;W;28626.00;W;23084.00;W;30480.00;W;30480.00;F;32682.00;W;32976.00;W
221;Oman;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1352.00;Q;400.00;Q;400.00;Q;200.00;Q;200.00;Q;200.00;Ft;200.00;Ft;0.00;Q;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;190.00;W;948.00;W
221;Oman;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;272.00;Q;71.00;Q;71.00;Ft;44.00;Q;44.00;Ft;44.00;Ft;44.00;Ft;0.00;Q;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;116.00;W;439.00;W
165;Pakistan;1632;Sawnwood (C);5516;Production;m3;25000.00;F;34000.00;Q;54000.00;Q;25000.00;Q;20500.00;F;31000.00;F;32500.00;F;75000.00;F;85000.00;F;115000.00;F;137500.00;F;208000.00;F;92500.00;F;81500.00;F;72500.00;F;78500.00;F;19500.00;Q;31500.00;Q;47500.00;Q;47500.00;F;57500.00;F;67500.00;F;134000.00;Q;192000.00;Q;224000.00;Q;186000.00;Q;212000.00;Q;314000.00;Q;286000.00;Q;312000.00;Q;240000.00;Q;312000.00;Q;577000.00;Q;432000.00;Q;485000.00;Q;500000.00;Q;400000.00;Q;400000.00;Ft;410000.00;Q;415000.00;Q;435000.00;Q;435000.00;Ft;435000.00;Ft;420000.00;Q;432000.00;Q;432000.00;Q;453000.00;Q;462000.00;Q;462000.00;Fp;462000.00;Fp;462000.00;Fp;462000.00;Fp;462000.00;Fp
165;Pakistan;1632;Sawnwood (C);5616;Import Quantity;m3;1400.00;Q;2150.00;Q;550.00;Q;7800.00;Q;1950.00;Q;11450.00;Q;23700.00;Q;25450.00;Q;27700.00;Q;14600.00;Q;15300.00;F;14600.00;Q;13300.00;F;10450.00;F;10450.00;F;38100.00;Q;44350.00;Q;56350.00;Q;41550.00;F;50650.00;F;54050.00;Q;31100.00;Q;31100.00;F;8100.00;Q;10200.00;Q;11900.00;Q;8800.00;Q;6200.00;Q;1400.00;Q;300.00;Q;300.00;Ft;1264.00;Q;7000.00;Q;8000.00;Q;6000.00;Q;8000.00;Q;3700.00;Q;2700.00;Q;5500.00;Q;5900.00;Q;5300.00;Q;7500.00;f;9900.00;X;32705.00;X;36200.00;F;45000.00;Q;36400.00;Q;48000.00;Q;178400.00;X;182100.00;X;236000.00;X;120000.00;F;140018.00;W
165;Pakistan;1632;Sawnwood (C);5622;Import Value;1000 US$;1345.00;Q;1075.00;Q;1714.00;Q;575.00;Q;150.00;Q;640.00;Q;1373.00;Q;1388.00;Q;1986.00;Q;1104.00;Q;994.00;F;1148.00;Q;1017.00;F;768.00;F;768.00;F;3754.00;Q;3964.00;Q;5238.00;Q;4160.00;Q;5191.00;Q;5499.00;Q;2560.00;Q;2560.00;F;475.00;Q;600.00;F;216.00;Q;84.00;Q;117.00;Q;73.00;Q;18.00;Q;18.00;Ft;48.00;Q;1617.00;Q;530.00;Q;540.00;Q;720.00;Q;131.00;Q;107.00;Q;186.00;Q;220.00;Q;737.00;Q;1000.00;f;2506.00;X;7815.00;X;8648.00;F;10750.00;Q;8697.00;Q;11668.00;Q;31393.00;X;37351.00;X;50715.00;X;28043.00;W;59989.00;W
165;Pakistan;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.00;Q;0.00;Q;0.00;Q;0.00;Q;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;121.00;W
165;Pakistan;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.00;Q;0.00;Q;0.00;Q;0.00;Q;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;0.00;Fp;33.00;W
180;Palau;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2643.00;Q;2425.00;Q;2904.00;Q;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Ft;2904.00;Fp;2904.00;Fp;2904.00;Fp;2904.00;Fp;2904.00;Fp;2904.00;Fp;2904.00;Fp;2904.00;Fp
180;Palau;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;520.00;Q;619.00;Q;547.00;Q;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Ft;547.00;Fp;547.00;Fp;547.00;Fp;547.00;Fp;547.00;Fp;547.00;Fp;547.00;Fp;547.00;Fp
166;Panama;1632;Sawnwood (C);5516;Production;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000.00;Q;2000.00;Q;0.00;X;0.00;Q;0.00;Q;0.00;Q;0.00;X;0.00;X;0.00;X;0.00;X;0.00;X;0.00;X;0.00;X;0.00;Q;0.00;Q
166;Panama;1632;Sawnwood (C);5616;Import Quantity;m3;5900.00;Q;6100.00;Q;9400.00;Q;7600.00;Q;8200.00;Q;9200.00;Q;12800.00;Q;17000.00;Q;14400.00;Q;23400.00;Q;25500.00;Q;25200.00;Q;29800.00;Q;29900.00;F;18800.00;Q;18800.00;F;8700.00;Q;13400.00;Q;13900.00;Q;13200.00;Q;8800.00;Q;3300.00;Q;8000.00;Q;1000.00;Q;2000.00;Q;9400.00;Q;1800.00;Q;1800.00;F;2500.00;Q;4200.00;Q;3000.00;Q;4599.00;Q;2200.00;Q;5300.00;Q;3500.00;Q;13000.00;Q;7900.00;Q;1100.00;Q;3200.00;Q;5200.00;Q;3500.00;Q;6081.00;Q;6453.00;q;9463.00;Q;6930.00;q;4000.00;Q;6290.00;Q;11939.00;Q;10560.00;Q;11300.00;q;16480.00;q;23630.00;Q;25552.00;Q
